Tag, -4, -3, -2,  -1,  +1,  +2, +3, +4
113,  0,  0, 0.0, 2.5, 3.0, 0.1, 0, 0
114,  0,  0, 0.0, 1.0, 5.9, 0.2, 0, 0
115,  0,  0, 0.0, 2.0, 5.6, 0.1, 0, 0
116,  0,  0, 0.0, 3.0, 4.5, 0.1, 0, 0
117,  0,  0, 0.1, 4.0, 3.5, 0.1, 0, 0
118,  0,  0, 0.1, 2.0, 3.0, 0.1, 0, 0
119,  0,  0, 0.1, 2.0, 4.0, 0.1, 0, 0
121,  0,  0, 0.1, 2.0, 3.0, 0.1, 0, 0
